Id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
30990,43,blue-collar,divorced,basic.4y,no,unknown,unknown,cellular,may,tue,157,7,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
23300,45,technician,single,professional.course,no,yes,no,cellular,aug,wed,105,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
25080,40,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,72,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
15175,29,admin.,single,basic.9y,no,no,no,cellular,jul,thu,504,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
23751,43,admin.,single,university.degree,no,yes,no,cellular,aug,thu,62,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
40349,28,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,187,2,6,2,success,-1.7,94.027,-38.3,0.899,4991.6,yes
1667,28,services,single,high.school,no,yes,yes,telephone,may,fri,386,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
1843,52,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,346,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37538,28,unemployed,married,professional.course,no,yes,no,telephone,aug,fri,275,6,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,yes
770,37,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,wed,195,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
17732,47,technician,married,basic.9y,no,unknown,unknown,cellular,jul,tue,1569,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
22050,51,admin.,married,university.degree,no,yes,no,cellular,aug,wed,113,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
4379,31,admin.,single,university.degree,no,yes,no,telephone,may,tue,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
26778,33,blue-collar,married,basic.9y,unknown,yes,no,cellular,nov,thu,340,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
1288,30,services,single,high.school,no,yes,no,telephone,may,thu,97,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
3813,41,blue-collar,divorced,basic.6y,no,unknown,unknown,telephone,may,fri,234,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
19590,44,admin.,married,university.degree,no,no,no,cellular,aug,thu,84,10,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
8829,41,technician,married,professional.course,no,no,no,telephone,jun,thu,67,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
23862,33,admin.,married,university.degree,unknown,yes,yes,cellular,aug,fri,128,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
15820,52,blue-collar,divorced,basic.9y,unknown,yes,yes,cellular,jul,mon,410,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
21245,30,admin.,married,university.degree,unknown,yes,no,cellular,aug,mon,142,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
32524,32,admin.,married,university.degree,no,no,no,telephone,may,fri,546,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
29935,60,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,mon,18,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
25174,36,blue-collar,single,basic.9y,no,yes,no,cellular,nov,tue,82,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
32672,34,blue-collar,married,basic.9y,no,no,no,cellular,may,mon,248,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
25501,30,self-employed,married,high.school,no,no,no,cellular,nov,wed,67,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
6380,39,admin.,married,university.degree,no,no,no,telephone,may,tue,160,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
16955,57,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,953,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
37467,31,blue-collar,married,professional.course,no,no,no,cellular,aug,thu,414,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
35237,30,services,single,high.school,no,yes,no,cellular,may,fri,187,11,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
8680,35,unemployed,married,basic.9y,unknown,unknown,unknown,telephone,jun,wed,60,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
28732,70,retired,married,unknown,no,yes,no,cellular,apr,thu,346,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
7088,39,blue-collar,married,high.school,unknown,yes,no,telephone,may,thu,64,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
20596,31,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,77,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
8435,37,admin.,divorced,basic.9y,no,no,no,telephone,jun,tue,1363,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
10589,36,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,tue,174,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
27822,26,management,single,university.degree,no,yes,no,cellular,mar,thu,119,1,999,0,nonexistent,-1.8,92.843,-50,1.65,5099.1,yes
105,43,services,single,high.school,unknown,no,no,telephone,may,mon,21,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32196,25,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,299,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
34245,48,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,33,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32585,25,blue-collar,single,high.school,unknown,yes,no,cellular,may,mon,23,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
2255,57,blue-collar,married,professional.course,unknown,unknown,unknown,telephone,may,tue,514,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
36947,51,housemaid,married,basic.4y,no,yes,yes,cellular,jul,thu,97,1,999,1,failure,-2.9,92.469,-33.6,1.072,5076.2,no
36466,38,technician,single,university.degree,no,yes,no,telephone,jun,wed,225,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
2071,52,entrepreneur,married,university.degree,unknown,no,no,telephone,may,mon,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30037,50,technician,divorced,basic.9y,no,yes,no,cellular,apr,wed,91,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
3983,52,management,divorced,high.school,no,unknown,unknown,telephone,may,mon,259,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
14203,27,technician,married,professional.course,no,yes,no,cellular,jul,mon,634,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
17980,47,retired,married,university.degree,no,no,no,telephone,jul,tue,863,10,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
1182,51,technician,married,professional.course,no,no,yes,telephone,may,thu,193,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
28889,29,admin.,married,university.degree,no,yes,no,cellular,apr,fri,430,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9964,29,self-employed,married,university.degree,unknown,yes,no,telephone,jun,wed,199,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
13136,30,technician,single,university.degree,no,yes,yes,cellular,jul,wed,63,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
11646,39,entrepreneur,divorced,university.degree,no,no,no,telephone,jun,fri,8,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
40718,86,retired,married,unknown,unknown,yes,yes,cellular,sep,tue,211,1,7,4,success,-1.1,94.199,-37.5,0.877,4963.6,yes
17174,58,retired,married,professional.course,no,yes,no,cellular,jul,fri,96,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33273,53,unemployed,married,basic.9y,unknown,no,no,cellular,may,tue,205,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
18438,36,management,married,university.degree,unknown,yes,no,telephone,jul,thu,28,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
11974,36,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,268,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
14090,58,management,married,university.degree,unknown,yes,no,cellular,jul,mon,332,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
608,37,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,258,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
28245,44,services,divorced,high.school,no,no,no,cellular,apr,tue,562,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
25391,43,housemaid,single,basic.9y,no,no,no,cellular,nov,tue,173,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
4888,30,admin.,married,university.degree,no,no,no,telephone,may,wed,573,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
26965,30,technician,single,university.degree,no,no,no,cellular,nov,thu,59,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
28173,38,blue-collar,married,basic.9y,no,no,yes,cellular,apr,mon,276,2,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
18045,39,services,divorced,high.school,no,no,no,cellular,jul,wed,160,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
9019,37,entrepreneur,married,basic.9y,no,yes,yes,telephone,jun,thu,102,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
9120,45,self-employed,married,basic.4y,unknown,no,no,telephone,jun,fri,339,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
22925,35,technician,married,university.degree,no,yes,no,cellular,aug,mon,318,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
5618,40,admin.,married,university.degree,unknown,yes,no,telephone,may,mon,142,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39149,25,blue-collar,single,basic.6y,no,no,no,cellular,mar,tue,228,4,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,yes
33194,43,admin.,single,university.degree,no,no,no,cellular,may,tue,107,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
37717,29,admin.,married,university.degree,no,yes,no,cellular,aug,thu,69,1,999,1,failure,-2.9,92.201,-31.4,0.851,5076.2,no
17251,33,technician,single,high.school,no,yes,no,cellular,jul,fri,270,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
3201,57,blue-collar,married,unknown,unknown,yes,no,telephone,may,thu,106,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
38371,32,services,married,high.school,no,no,no,cellular,oct,mon,217,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
35804,52,admin.,divorced,high.school,no,yes,yes,cellular,may,mon,80,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
23320,54,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,121,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
34588,27,technician,single,professional.course,no,no,no,cellular,may,thu,256,1,11,1,success,-1.8,92.893,-46.2,1.266,5099.1,no
24118,37,admin.,divorced,university.degree,no,no,yes,cellular,nov,fri,132,1,999,0,nonexistent,-0.1,93.2,-42,4.223,5195.8,yes
19919,52,blue-collar,married,basic.4y,no,yes,no,cellular,aug,fri,362,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
11674,45,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,fri,26,11,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
17646,46,admin.,divorced,professional.course,no,yes,no,cellular,jul,mon,276,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
38089,38,admin.,single,university.degree,unknown,yes,no,cellular,sep,wed,153,1,3,1,success,-3.4,92.379,-29.8,0.768,5017.5,yes
28709,39,blue-collar,married,unknown,unknown,no,no,cellular,apr,thu,156,1,9,1,success,-1.8,93.075,-47.1,1.41,5099.1,no
26210,37,admin.,married,high.school,no,unknown,unknown,cellular,nov,thu,518,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
18963,45,technician,married,high.school,no,yes,no,cellular,aug,mon,84,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
26179,49,technician,married,university.degree,no,yes,no,telephone,nov,thu,14,7,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
22537,38,technician,single,university.degree,no,yes,yes,cellular,aug,fri,572,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
12579,36,entrepreneur,married,high.school,no,no,no,cellular,jul,mon,500,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
37212,51,technician,married,professional.course,no,yes,no,telephone,aug,fri,115,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
8501,34,entrepreneur,married,basic.4y,no,yes,no,telephone,jun,wed,250,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
2232,40,blue-collar,divorced,basic.6y,no,no,no,telephone,may,mon,162,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38076,27,admin.,married,university.degree,no,yes,no,cellular,sep,tue,173,2,6,2,failure,-3.4,92.379,-29.8,0.77,5017.5,yes
35099,26,services,married,high.school,no,no,yes,cellular,may,fri,676,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
12388,48,admin.,married,university.degree,no,yes,no,cellular,jul,mon,99,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
16987,44,admin.,married,university.degree,no,yes,no,cellular,jul,thu,947,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
38741,20,student,single,high.school,no,yes,no,cellular,nov,wed,166,1,7,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
6655,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,597,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32604,42,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,212,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
1911,48,blue-collar,married,professional.course,no,no,no,telephone,may,fri,245,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
34799,25,entrepreneur,single,university.degree,no,yes,no,cellular,may,thu,415,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
37586,70,retired,married,professional.course,no,no,no,cellular,aug,fri,70,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,no
36042,53,technician,married,professional.course,unknown,yes,no,cellular,may,tue,103,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31487,44,admin.,married,basic.9y,unknown,no,no,cellular,may,wed,217,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
20530,41,technician,married,professional.course,no,no,no,cellular,aug,tue,174,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
34435,41,services,married,high.school,no,no,no,cellular,may,thu,116,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
18701,25,admin.,single,basic.9y,no,yes,no,cellular,jul,thu,115,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
18003,53,management,single,professional.course,unknown,no,no,cellular,jul,wed,76,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23577,37,admin.,married,university.degree,unknown,no,no,cellular,aug,thu,535,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,yes
18838,41,technician,married,university.degree,no,yes,no,cellular,aug,mon,227,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
40494,48,self-employed,divorced,university.degree,no,no,no,cellular,aug,fri,222,4,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,yes
15272,28,blue-collar,single,basic.9y,no,no,no,telephone,jul,thu,610,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
40438,56,blue-collar,divorced,basic.4y,no,yes,no,telephone,aug,mon,361,1,12,4,failure,-1.7,94.027,-38.3,0.904,4991.6,no
3960,54,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,mon,351,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
6531,34,blue-collar,married,basic.9y,no,yes,yes,telephone,may,wed,1479,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
22945,36,admin.,single,university.degree,no,yes,no,cellular,aug,mon,770,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
1612,38,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,fri,383,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
12030,34,admin.,single,university.degree,no,no,no,telephone,jun,thu,406,2,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,no
32360,33,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,339,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
39309,28,admin.,single,university.degree,no,no,no,cellular,mar,thu,237,1,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,yes
33857,47,blue-collar,single,basic.6y,unknown,no,no,cellular,may,wed,87,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
2297,40,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,tue,203,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
21078,51,management,married,university.degree,no,yes,no,cellular,aug,thu,386,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
39013,26,admin.,single,university.degree,no,yes,no,telephone,dec,wed,395,1,999,0,nonexistent,-3,92.713,-33,0.715,5023.5,yes
35386,22,admin.,single,basic.9y,no,yes,yes,cellular,may,fri,34,10,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6165,34,admin.,married,high.school,no,yes,no,telephone,may,tue,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
24317,54,management,married,university.degree,no,yes,no,cellular,nov,mon,216,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
14832,27,technician,single,high.school,no,yes,no,telephone,jul,wed,109,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
30131,35,admin.,single,university.degree,no,yes,yes,cellular,apr,thu,358,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
32930,28,technician,single,professional.course,no,yes,no,telephone,may,mon,296,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
28404,30,self-employed,single,university.degree,no,yes,no,cellular,apr,thu,214,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes
24399,32,admin.,single,university.degree,no,no,no,cellular,nov,mon,137,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
30530,38,admin.,single,university.degree,no,no,no,cellular,may,mon,190,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
9260,31,technician,married,professional.course,no,no,no,telephone,jun,fri,163,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
20351,52,management,married,university.degree,no,yes,no,cellular,aug,tue,72,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
20332,48,technician,married,university.degree,no,yes,yes,cellular,aug,mon,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
39824,29,unemployed,single,university.degree,no,yes,no,telephone,jun,tue,198,1,999,0,nonexistent,-1.7,94.055,-39.8,0.713,4991.6,no
38938,28,technician,single,professional.course,no,yes,no,cellular,nov,wed,238,2,6,1,success,-3.4,92.649,-30.1,0.716,5017.5,yes
945,44,admin.,married,university.degree,unknown,no,no,telephone,may,wed,202,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
14525,24,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,tue,88,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
34824,22,student,single,high.school,no,yes,yes,telephone,may,thu,382,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
3718,25,student,single,high.school,no,no,no,telephone,may,fri,112,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
40658,30,management,married,university.degree,no,unknown,unknown,cellular,sep,wed,210,1,999,1,failure,-1.1,94.199,-37.5,0.88,4963.6,no
16874,30,admin.,single,university.degree,no,yes,no,cellular,jul,thu,39,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
40542,30,admin.,single,university.degree,no,no,no,cellular,aug,tue,343,1,999,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,yes
17446,42,admin.,married,high.school,no,yes,yes,telephone,jul,mon,388,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
24229,51,entrepreneur,married,university.degree,no,no,no,telephone,nov,mon,81,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
16238,30,admin.,single,university.degree,no,no,yes,cellular,jul,tue,135,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30601,39,admin.,married,high.school,no,no,no,cellular,may,mon,1063,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
6085,37,technician,married,university.degree,no,no,no,telephone,may,tue,173,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
8544,48,admin.,married,high.school,no,yes,yes,telephone,jun,wed,105,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
26390,36,services,single,high.school,no,yes,no,cellular,nov,thu,128,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
40,58,management,unknown,university.degree,no,yes,no,telephone,may,mon,366,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
26675,31,services,single,high.school,no,no,no,cellular,nov,thu,151,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
31602,42,blue-collar,single,basic.9y,unknown,no,no,cellular,may,thu,183,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
40549,58,retired,divorced,basic.4y,no,no,no,telephone,aug,tue,34,1,999,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,no
31230,38,admin.,married,university.degree,no,unknown,unknown,cellular,may,wed,118,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
1728,36,unemployed,single,basic.4y,unknown,no,no,telephone,may,fri,122,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
35535,33,blue-collar,single,high.school,no,no,no,cellular,may,mon,222,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
31556,36,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,82,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
